Academic Year,Code,Degree,DegreeID,UniversityID,AcademicLevelId,AmbitId
2024-2025,2503654,Diseño y Desarrollo de Videojuegos y Experiencias Interactivas,58bb65587f49ebf9caa9bd60419d2add,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2503349,Diseño y Tecnologías Creativas,89081fca2bb6d713de6965401499a189,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,2503025,Fundamentos de la Arquitectura,f9a9fa9ec64cc85d90db72b6980421c2,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2504505,Gestión del Transporte y la Logística,2567b2234a9380534f6c039609aa1afc,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,2501486,Gestión y Administración Pública,f84fa3b34f013325709374c122ccfb75,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,2504381,Informática Industrial y Robótica,ed518628ea16618bd5aa0011ee0c860d,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2501653,Ingeniería Aeroespacial,66d7008f67dc7bb0aac9c3139377015d,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2501654,Ingeniería Agroalimentaria y del Medio Rural,f046516b856b885197d82a3ff9725b8b,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,1500325,Ingeniería Ambiental,d5559f239d596dda5bb725c018ccc9e4,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2502731,Ingeniería Biomédica,5e30ef313e1a8d6480595c1a4c5372ad,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2504565,Ingeniería Civil,7c0700dac72cc5170f5493c45b422ac1,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2502507,Ingeniería Civil,7c0700dac72cc5170f5493c45b422ac1,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2502660,Ingeniería de la Energía,7996c872857860a74618a9c3b6834378,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2502405,Ingeniería de Obras Públicas,30d9ebce4c3956426b298b509775a418,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2501658,Ingeniería de Organización Industrial,9d5854acf00a397483762cbd041c4395,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,1500383,Ingeniería de Tecnología y Diseño Textil,c6f6769dfcad4489ff2f0efb344194cb,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2502407,Ingeniería de Tecnologías de Telecomunicación,60332a7892671f5c62f2d182a7572f54,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2501663,"Ingeniería de Tecnologías de Telecomunicación, Sonido e Imagen",49fa43f155fad3a442c07a0de77a0135,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2501655,Ingeniería Eléctrica,ad576b90b23f8ba8b4eda60a6c758f42,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2501656,Ingeniería Electrónica Industrial y Automática,f64eda61bba11e7c4550129c903bfaf6,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2501356,Ingeniería en Diseño Industrial y Desarrollo de Productos,273a25424b732cbb5205d5e56a1f531e,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2501657,Ingeniería en Geomática y Topografía,aabaee1e07c0da1fdc10feb177ce9108,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2501659,Ingeniería en Tecnologías Industriales,d6292ba39eab6f634b7f21974dc08dc2,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2504322,Ingeniería Física,f5121ce45efb1b81a3adc3ac2781e4ac,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2501660,Ingeniería Forestal y del Medio Natural,b7ec79660df57353f2dd9812fa73dfdc,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2501661,Ingeniería Informática,582bcd1809d183020126cf19b0b0c3cc,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2502182,Ingeniería Mecánica,b0507b4efb7f85d3276fda2409e4f7fb,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2501662,Ingeniería Química,485b67ffe002901f7b44f304fd7c7b37,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2503160,Ingeniería y Gestión Empresarial,9044dcd62555d36600658981fc09bca3,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,1500343,Inteligencia Artificial,dfdf9f2c44de646d341785994490ae43,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2504353,Matemáticas,f53842289e601d084d6b9762d88b89c2,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,1500335,Química,a9150ac7c336db7d98b777b66e40d2be,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,2503930,Tecnología Digital y Multimedia,633610b59c3185d9809fda85c235c951,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2503504,Tecnologías Interactivas,53a15e0e45ccdaa35d673d91f1406458,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,2501355,Turismo,b34bb9ff867b1f1d3bfbdbba331b3ae6,4d9d7d9cad3c91e4f4fff77c396ee9ee,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4312033,Acuicultura,9962770b76330a6f23f9ea079b625b19,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,4315739,Arquitectura del Paisaje,8862ac3428e0223add37e97c1ff0a8ad,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4315070,Arquitectura,c3970c9a4a660d931327777fb983ebdb,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4310809,Artes Visuales y Multimedia,f9e964dec4c19d4077c6cdb1a675862d,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,4310964,Automática e Informática Industrial,5ddff6e500943fb2b4ecf02d0b123c5e,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4311602,Biotecnología Biomédica,490c0e1ddc8786d6e7daf771ec2eebf7,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
2024-2025,4311603,Biotecnología Molecular y Celular de Plantas,9190551d7edbac4ce4ebcd93567487f5,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,4317448,Ciberseguridad y Ciberinteligencia,53670fad2ba5606256a65d0da7be2cfe,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,3500502,Ciencia de los Animales de Laboratorio,726cf21f73c539ee9e89fe4bf31f0857,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
2024-2025,4310965,Ciencia e Ingeniería de los Alimentos,b795e71a5f5ea5f88f7e2a494c08b9e7,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,4313419,"Composición Musical para Cine, Televisión y Videojuegos (Scoring for Film, Television and Video Games)",db2879122df6c738da9881f03aa59ffb,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,4310279,Computación en la Nube y de Altas Prestaciones / Cloud and High-Performance Computing,787f3c0bef370ab563e8881f68e8b5b7,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,3500443,Computational Engineering & Industrial Mathematics,a3ba7fb8ed8da2310fa6425349c1b66a,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4317446,Comunicación Transmedia,539c9574c6dc92aa37428bc9950defd8,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4310966,Conservación del Patrimonio Arquitectónico,328448868b392aeb2b0ae5ef8bdcb3d1,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4310967,Conservación y Restauración de Bienes Culturales,bb6c2ed1e2912c661bff8ac4096aa2d9,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,4310968,Construcciones e Instalaciones Industriales,34e762aeb34eae58f3833aebc277cecf,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4311725,Cooperación al Desarrollo,3e1ace59f5a71720e5a57da748f905e4,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4314825,Dirección de Empresas (MBA),c26e0dc2fdc699e3e0bea76711985fbb,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4310814,Dirección Financiera y Fiscal,b508622ab73f556b643f33aa37053b58,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4310898,Dirección y Gestión de Proyectos,ca1f6e462b6d209ddf459ca12d019bfe,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,3500516,Diseño Arquitectónico de Interiores,8d81e30443ffa1a2a3b1cb458769e0ec,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4310969,Diseño y Fabricación Integrada Asistidos por Computador,62726724a0931f9c0187cd15a22a1116,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4311604,Economía Agroalimentaria y del Medio Ambiente,5710ac579d9bdceb25c0fe65f84be9ad,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4310280,Edificación,619215444d6fd8f7bf8342c2ceb56059,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4314528,Enología,83b7ec9654211f7a0caf7eb7f1db93bd,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,4316557,"Estudios de la Ciencia, la Tecnología y la Innovación",464d8a00cfb6e288d9d16cecdf724ea6,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,4312991,Evaluación y Seguimiento Ambiental de Ecosistemas Marinos y Costeros,50bf2aeeba6cae115942ccb2a869efad,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,4317936,Ganadería de Precisión,8fa6c418169cf7bd0808144bf5ad9328,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4316135,Gestión Administrativa,ebe38e5f330a426ce4106d2c5b4ba5bb,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4310960,Gestión Cultural,01c5e5d390472906831baac715396f2f,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,4310813,"Gestión de Empresas, Productos y Servicios",1c4eef78debbf35041669ff1d038c758,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4311605,Gestión de la Seguridad y Calidad Alimentaria,1ffa5b3999ffea0ec004e1a7670392ad,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,4318372,Humanidades Digitales,edfb325c90f9c1326829d6858cd274f9,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,4317946,Incendios Forestales. Ciencia y Gestión Integral,4fa84edb6cb15a7e1bc0ca2c1edae38b,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4313420,Industria Global de la Música y el Espectáculo (Global Entertainment and Music Business),2c6aee4287cb76e5152ab5a07f4791b1,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4310282,Ingeniería Acústica,8f8bb0bb4f99ffd7fdd2dca39fbff589,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4314521,Ingeniería Aeronáutica,c1dcec198a32fc06993d5cc9ad52e3e9,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4314529,Ingeniería Agronómica,791439d955e4ed08a96fb7547f7cd4ab,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4311726,Ingeniería Ambiental,d5559f239d596dda5bb725c018ccc9e4,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4310569,"Ingeniería Avanzada de Producción, Logística y Cadena de Suministro",e4fc3ff5d67d2dc71b486ee31aeeed42,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4317640,Ingeniería Bioambiental y del Paisaje,3ad944798489881e0a5090cb2192cd9b,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4315921,Ingeniería Biomédica,5e30ef313e1a8d6480595c1a4c5372ad,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4311606,"Ingeniería de Análisis de Datos, Mejora de Procesos y Toma de Decisiones",55a4f219fb2032951bbe6dfb9e146230,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4314647,"Ingeniería de Caminos, Canales y Puertos",a5f8e5b9fbc9706ec4109a07f62e0ffe,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4310284,Ingeniería de Computadores y Redes,8867874464ab821ad22524fe4b95094f,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4314473,Ingeniería de Montes,0d567c755336fe4b4368c3b278c1ebb9,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4314071,Ingeniería de Organización y Logística,fbd56d35f149e0c596b0c1bd60d254de,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4310971,Ingeniería de Sistemas Electrónicos,9e777896175461528bd257e642b56aaf,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4314518,Ingeniería de Telecomunicación,32523f225407601d743735f0a77d030a,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4310973,Ingeniería del Diseño,642580305db01ff693c94db24f8ad00b,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4310974,Ingeniería del Hormigón,b41186a7669518ade0aebba3bcc2edff,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4310975,Ingeniería del Mantenimiento,7a2ac0e60d37f2e5da243d210c0521b4,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4318298,Ingeniería en Movilidad Eléctrica,d23342495f1bb38f79a582b178ce0fa8,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4318375,Ingeniería Estructural y Geotécnica,d5653d0590d069ca0960ad41a2f6678d,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4314646,Ingeniería Geomática y Geoinformación,dcffb36dca79be860543516c5338dfdb,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4310977,Ingeniería Hidráulica y Medio Ambiente,0ad67d13efa6fae82a61475d76b8492a,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4314524,Ingeniería Industrial,bb7cafa2eaf663368009c007bd3cda34,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4314526,Ingeniería Informática,582bcd1809d183020126cf19b0b0c3cc,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4310978,Ingeniería Mecánica,b0507b4efb7f85d3276fda2409e4f7fb,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4314067,Ingeniería Mecatrónica,7a92820fd36e35f37add298163eceb0c,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4314065,"Ingeniería, Procesado y Caracterización de Materiales",56ebef4b75c4bc7163b1543cf74327f1,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4314523,Ingeniería Química,485b67ffe002901f7b44f304fd7c7b37,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4315002,Ingeniería Textil,185d16009ff6946d27ca89361704cdcb,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4310972,Ingeniería y Tecnología de Sistemas Software,5c24fb5639e40071168ba1396afafbbf,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4310963,Innovación en el Hábitat,a4c9eb235609455c8b1a7981b1d0c3c9,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4310979,"Inteligencia Artificial, Reconocimiento de Formas e Imagen Digital",351b34730e81f00fe45c25f399c8be8a,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4318551,Inteligencia Turística,c5f24b0ae81aa04b00ce6a63d31f9369,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4313930,Investigación Matemática,0a44f3e8596fd48273f5ae7f48fe87a1,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,4311609,Lenguas y Tecnología,38e51cd43f97b0e6932ba6a1044e8ef7,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,4317948,Mecánica de Fluidos Computacional,4b5587b9d1c91fcabb157c16646588b2,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4311610,Mejora Genética Animal y Biotecnología de la Reproducción,3a4dc064ec28c3a8200ca57ad16caa9a,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,4316840,Mejora Genética Vegetal,f361b9eb0411a00420ee157857e4d390,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
2024-2025,3500453,Paisaje y Urbanismo,d00df1f2e4e5bc91ea38b2c95fd40b2a,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4310976,Planificación y Gestión en Ingeniería Civil,f26b99f5ed3bc566fc6a477ec845b3bf,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4311612,Postproducción Digital,131641fcb6084380b42622cd699192e6,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,4311613,Prevención de Riesgos Laborales,e8bc17760a7ac528528d67308c73a1e7,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,afc4b5d3b7e78e8fb66cf859c95aaefe
2024-2025,4311614,Producción Artística,f7cbea343209835658df999c3f526707,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,72ceb55b13672d5fdbac7ce07f1e85a8
2024-2025,3500182,Profesor/a de Educación Secundaria,8740c6262fb192a7bf736d955c5f2f32,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,03b7c4d6f22bd8efa1659d8e6a06d97e
2024-2025,3500520,Quantum Information and Photonics,eefe863ccb00702691b1ad850af439ff,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,0957ac6a7296b4e6ef4d4e8d25691025
2024-2025,4317480,Química Sostenible,c444de66c41c0058a76fd5d912c06cbf,4d9d7d9cad3c91e4f4fff77c396ee9ee,eb0a191797624dd3a48fa681d3061212,cca488c1d5d31aa9a4c4356b47f75ebd
