Código;Título;Universidad;Nivel académico;Rama;Ámbito;Estado;Detalle
5600776;Programa de Doctorado en Ingeniería Civil por la Universidad de A Coruña;Universidad de A Coruña;Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5600781;Programa de Doctorado en Ingeniería Naval e Industrial por la Universidad de A Coruña;Universidad de A Coruña;Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5600878;Programa de Doctorado en Investigación Agraria y Forestal por la Universidad de A Coruña y la Universidad de Santiago de Compostela;(Conjunto);Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;
5600809;Programa de Doctorado en Investigación en Tecnologías de la Información por la Universidad de A Coruña y la Universidad de Santiago de Compostela;(Conjunto);Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;
5600812;"Programa de Doctorado en Láser, Fotónica  y Visión por la Universidad de A Coruña; la Universidad de Santiago de Compostela y la Universidad de Vigo";(Conjunto);Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5600756;"Programa de Doctorado en Lógica y Filosofía de la Ciencia por la Universidad de A Coruña; la Universidad de La Laguna; la Universidad de Salamanca; la Universidad de Santiago de Compostela; la Universidad de Valladolid y la Universitat de València (Estudi General)";(Conjunto);Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5601471;"Programa de Doctorado en Matemáticas y Aplicaciones por la Universidad de A Coruña; la Universidad de Santiago de Compostela; la Universidad de Vigo; Universidade de Trás-os-Montes e Alto Douro(Portugal); Universidade do Minho (Portugal) y Universidade do Porto(Portugal)";(Conjunto Internacional);Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;
5600847;"Programa de Doctorado en Métodos Matemáticos y Simulación Numérica en Ingeniería y Ciencias Aplicadas por la Universidad de A Coruña; la Universidad de Santiago de Compostela y la Universidad de Vigo";(Conjunto);Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5600178;"Programa de Doctorado en Nanomedicina por la Universidad de A Coruña; la Universidad de Santiago de Compostela y la Universidad de Vigo";(Conjunto);Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN A EXTINGUIR)
5600810;"Programa de Doctorado en Neurociencia y Psicología Clínica por la Universidad de A Coruña; la Universidad de Santiago de Compostela y la Universidad de Vigo";(Conjunto);Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5600887;"Programa de Doctorado en Neurociencias por la Universidad de A Coruña; la Universidad de Castilla-La Mancha; la Universidad del País Vasco/Euskal Herriko Unibertsitatea; la Universidad Pablo de Olavide y la Universidad Rovira i Virgili";(Conjunto);Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5601350;Programa de Doctorado en Nuevas Perspectivas en Documentación, Comunicación y Humanidades por la Universidad de A Coruña;Universidad de A Coruña;Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5601405;"Programa de Doctorado en Protección del Patrimonio Cultural por la Universidad de A Coruña; la Universidad de Santiago de Compostela y la Universidad de Vigo";(Conjunto);Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;
5600808;Programa de Doctorado en Química Ambiental y Fundamental por la Universidad de A Coruña;Universidad de A Coruña;Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;
5601495;"Programa de Doctorado en Relaciones Laborales y Recursos Humanos por la Universidad de A Coruña; la Universidad de Oviedo; la Universidad de Santiago de Compostela y la Universidad de Zaragoza";(Conjunto);Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;
5601211;"Programa de Doctorado en Salud, Discapacidad, Dependencia y Bienestar por la Universidad de A Coruña; la Universidad de León; la Universidad de Murcia y la Universidad de Salamanca";(Conjunto);Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5601345;"Programa de Doctorado en Salud y Motricidad Humana por la Universidad de A Coruña; la Universidad de Extremadura y la Universidad de León";(Conjunto);Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5600136;Programa de Doctorado en Sociedad del Conocimiento: Nuevas Perspectivas en Documentación, Comunicación y Humanidades por la Universidad de A Coruña;Universidad de A Coruña;Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN A EXTINGUIR)
5600959;"Programa de Doctorado en Tecnologías de la Información y Comunicaciones en Redes Móviles / Mobile Network Information and Communication Technologies por la Universidad de A Coruña; la Universidad de Cantabria; la Universidad de Oviedo; la Universidad de Zaragoza y la Universidad del País Vasco/Euskal Herriko Unibertsitatea";(Conjunto);Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;(TITULACIÓN RENOVADA)
5600778;Programa de Doctorado en Tecnologías de la Información y las Comunicaciones por la Universidad de A Coruña;Universidad de A Coruña;Doctor - RD 99/2011 (0);;;Publicado en B.O.E.;
5310595;Programa Oficial de Doctorado en Acuicultura;(Conjunto);Doctor - RD 1393/2007 (1);;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
5310195;Programa Oficial de Doctorado en Arquitectura y Rehabilitación;Universidad de A Coruña;Doctor - RD 1393/2007 (1);;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
5310196;Programa Oficial de Doctorado en Biología Celular y Molecular;Universidad de A Coruña;Doctor - RD 1393/2007 (1);;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
5311920;Programa Oficial de Doctorado en Biotecnología Avanzada;(Conjunto);Doctor - RD 1393/2007 (1);;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
5311144;Programa Oficial de Doctorado en Ciencia y Tecnología Ambiental;Universidad de A Coruña;Doctor - RD 1393/2007 (1);;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
5311574;Programa Oficial de Doctorado en Ciencias de la Salud;Universidad de A Coruña;Doctor - RD 1393/2007 (1);;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
5310197;Programa Oficial de Doctorado en Ciencias Sociosanitarias;Universidad de A Coruña;Doctor - RD 1393/2007 (1);;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
5310198;Programa Oficial de Doctorado en Competitividad, Innovación y Desarrollo: Análisis Económico y Empresarial;Universidad de A Coruña;Doctor - RD 1393/2007 (1);;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
