"Código","Título","Universidad","Nivel académico","Rama","Ámbito","Estado","Detalle"
"2503152","Graduado o Graduada en Protocolo y Organización de Eventos por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN A EXTINGUIR)"
"2500335","Graduado o Graduada en Psicología por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 822/2021 (2)","Ciencias de la Salud","Ciencias del comportamiento y psicología","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2502907","Graduado o Graduada en Publicidad y Relaciones Públicas por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN A EXTINGUIR)"
"2500790","Graduado o Graduada en Química por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Ciencias","Química","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2502133","Graduado o Graduada en Relaciones Laborales por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Ciencias Sociales y Jurídicas","Ciencias sociales, trabajo social, relaciones laborales y recursos humanos, sociología, ciencia política y relaciones internacionales","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2501150","Graduado o Graduada en Trabajo Social por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Ciencias Sociales y Jurídicas","Ciencias sociales, trabajo social, relaciones laborales y recursos humanos, sociología, ciencia política y relaciones internacionales","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"2501048","Graduado o Graduada en Turismo por la Universitat de les Illes Balears","Universitat de les Illes Balears","Grado - RD 1393/2007 (1)","Ciencias Sociales y Jurídicas","Ciencias económicas, administración y dirección de empresas, márquetin, comercio, contabilidad y turismo","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"4313691","Máster Universitario en Abogacía y Procura por la Universitat de les Illes Balears","Universitat de les Illes Balears","Máster - RD 1393/2007 (1)","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"4310524","Máster Universitario en Análisis, Planificación y Gestión en Áreas Litorales","Universitat de les Illes Balears","Máster - RD 1393/2007 (1)","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"4315495","Máster Universitario en Analítica de Datos e Inteligencia de Negocios por la Universitat de les Illes Balears","Universitat de les Illes Balears","Máster - RD 822/2021 (3)","Ciencias Sociales y Jurídicas","Ciencias económicas, administración y dirección de empresas, márquetin, comercio, contabilidad y turismo","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"3002516","Máster Universitario en Avances en Física y Química para Profesionales","Universitat de les Illes Balears","Máster - RD 56/2005 (2)","Ingeniería y Arquitectura","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4310131","Máster Universitario en Biología de las Plantas en Condiciones Mediterráneas","Universitat de les Illes Balears","Máster - RD 1393/2007 (1)","Ciencias","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3000125","Máster Universitario en Biología de las Plantas en Condiciones Mediterráneas","Universitat de les Illes Balears","Máster - RD 56/2005 (2)","Ingeniería y Arquitectura","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4314265","Máster Universitario en Biotecnología en Salud por la Universitat de les Illes Balears","Universitat de les Illes Balears","Máster - RD 822/2021 (3)","Ciencias","Bioquímica y biotecnología","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"4310714","Máster Universitario en Biotecnología, Genética y Biología Celular","Universitat de les Illes Balears","Máster - RD 1393/2007 (1)","Ciencias de la Salud","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3002520","Máster Universitario en Biotecnología, Genética y Biología Celular","Universitat de les Illes Balears","Máster - RD 56/2005 (2)","Ciencias de la Salud","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4311598","Máster Universitario en Ciencia y Tecnología Química","Universitat de les Illes Balears","Máster - RD 1393/2007 (1)","Ciencias","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3000123","Máster Universitario en Ciencia y Tecnología Química","Universitat de les Illes Balears","Máster - RD 56/2005 (2)","Ingeniería y Arquitectura","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4314201","Máster Universitario en Ciencia y Tecnología Química por la Universidad de las Illes Balears","Universitat de les Illes Balears","Máster - RD 822/2021 (3)","Ciencias","Química","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"4312373","Máster Universitario en Ciencias Médicas y de la Salud","Universitat de les Illes Balears","Máster - RD 1393/2007 (1)","Ciencias de la Salud","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3002521","Máster Universitario en Ciencias Sociales Aplicadas a la Atención Sociosanitaria","Universitat de les Illes Balears","Máster - RD 56/2005 (2)","Ciencias de la Salud","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4310715","Máster Universitario en Ciencias Sociales Aplicadas a la Atención Sociosanitaria","Universitat de les Illes Balears","Máster - RD 1393/2007 (1)","Ciencias de la Salud","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"4310711","Máster Universitario en Cognición y Evolución Humana","Universitat de les Illes Balears","Máster - RD 1393/2007 (1)","Artes y Humanidades","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3000120","Máster Universitario en Cognición y Evolución Humana","Universitat de les Illes Balears","Máster - RD 56/2005 (2)","Ingeniería y Arquitectura","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4314264","Máster Universitario en Cognición y Sociedad  por la Universitat de les Illes Balears","Universitat de les Illes Balears","Máster - RD 822/2021 (3)","Ciencias Sociales y Jurídicas","Ciencias del comportamiento y psicología","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"3001115","Máster Universitario en Comunicación: Retos de la Comunicación en el Siglo XXI","Universitat de les Illes Balears","Máster - RD 56/2005 (2)","Ingeniería y Arquitectura","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4311599","Máster Universitario en Contabilidad","Universitat de les Illes Balears","Máster - RD 1393/2007 (1)","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3001127","Máster Universitario en Contabilidad","Universitat de les Illes Balears","Máster - RD 56/2005 (2)","Ingeniería y Arquitectura","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4313603","Máster Universitario en Contabilidad y Auditoría por la Universitat de les Illes Balears","Universitat de les Illes Balears","Máster - RD 822/2021 (3)","Ciencias Sociales y Jurídicas","Ciencias económicas, administración y dirección de empresas, márquetin, comercio, contabilidad y turismo","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"3002512","Máster Universitario en De lo Oral a lo Escrito: La lengua y la Literatura Catalanas desde la Perspectiva de la Oralidad","Universitat de les Illes Balears","Máster - RD 56/2005 (2)","Ingeniería y Arquitectura","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"3001126","Máster Universitario en Dirección y Planificación del Turismo","Universitat de les Illes Balears","Máster - RD 56/2005 (2)","Ingeniería y Arquitectura","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4310132","Máster Universitario en Dirección y Planificación del Turismo","Universitat de les Illes Balears","Máster - RD 1393/2007 (1)","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"4314960","Máster Universitario en Dirección y Planificación del Turismo por la Universidad de las Illes Balears y la Universidad Pompeu Fabra","(Conjunto)","Máster - RD 1393/2007 (1)","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3001122","Máster Universitario en Ecología Marina","Universitat de les Illes Balears","Máster - RD 56/2005 (2)","Ingeniería y Arquitectura","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4310133","Máster Universitario en Ecología Marina","Universitat de les Illes Balears","Máster - RD 1393/2007 (1)","Ciencias","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"4315287","Máster Universitario en Ecología Marina por la Universitat de les Illes Balears","Universitat de les Illes Balears","Máster - RD 822/2021 (3)","Ciencias","Ciencias medioambientales y ecología","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"4314959","Máster Universitario en Economía del Turismo: Monitorización y Evaluación por la Universitat de les Illes Balears","Universitat de les Illes Balears","Máster - RD 822/2021 (3)","Ciencias Sociales y Jurídicas","Ciencias económicas, administración y dirección de empresas, márquetin, comercio, contabilidad y turismo","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"3000127","Máster Universitario en Economía del Turismo y del Medio Ambiente","Universitat de les Illes Balears","Máster - RD 56/2005 (2)","Ingeniería y Arquitectura","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4310134","Máster Universitario en Economía del Turismo y Medio Ambiente","Universitat de les Illes Balears","Máster - RD 1393/2007 (1)","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"4317971","Máster Universitario en Edificación y Rehabilitación Arquitectónica por la Universitat de les Illes Balears","Universitat de les Illes Balears","Máster - RD 822/2021 (3)","Ingeniería y Arquitectura","Arquitectura, construcción, edificación y urbanismo, e ingeniería civil","Publicado en B.O.E.",""
"4311268","Máster Universitario en Educación Inclusiva por la Universidad de las Illes Balears; la Universidad de Lleida y la Universidad de Vic-Universidad Central de Catalunya","(Conjunto)","Máster - RD 1393/2007 (1)","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3500795","Máster Universitario en Estudio y Gestión de Ecosistemas Terrestres frente al Cambio Global por la Universitat de les Illes Balears","Universitat de les Illes Balears","Máster - RD 822/2021 (3)","Ciencias","Ciencias medioambientales y ecología","Publicado en B.O.E.",""
"4317180","Máster Universitario en Estudios Lingüísticos y Literarios: Investigación y Enseñanza por la Universitat de les Illes Balears","Universitat de les Illes Balears","Máster - RD 822/2021 (3)","Artes y Humanidades","Filología, estudios clásicos, traducción y lingüística","Publicado en B.O.E.",""
"3500367","Máster Universitario en Estudios Mediterráneos. Patrimonio Cultural, Historia y Arte: Perspectivas Integradas por la Universitat de les Illes Balears","Universitat de les Illes Balears","Máster - RD 822/2021 (3)","Artes y Humanidades","Historia, arqueología, geografía, filosofía y humanidades","Publicado en B.O.E.",""
"3001114","Máster Universitario en Filosofía Contemporánea","Universitat de les Illes Balears","Máster - RD 56/2005 (2)","Ingeniería y Arquitectura","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4310710","Máster Universitario en Filosofía Contemporánea","Universitat de les Illes Balears","Máster - RD 1393/2007 (1)","Artes y Humanidades","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"4314199","Máster Universitario en Filosofía por la Universitat de les Illes Balears","Universitat de les Illes Balears","Máster - RD 1393/2007 (1)","Artes y Humanidades","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"4310713","Máster Universitario en Física","Universitat de les Illes Balears","Máster - RD 1393/2007 (1)","Ciencias","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
