UniversityID,FacultyID,Degree,DegreeID,AcademicLevelID,AmbitID,Academic Year
92c081b3e4299316155ea45962241086,2fa8c0e93e14be01a3292d681ca1741f,Enfermería,1907a42ebc7e50ab5b87f2b1dd625d2e,d6d85d89b4612501521435bd3f620a9a,afc4b5d3b7e78e8fb66cf859c95aaefe,2023-2024
92c081b3e4299316155ea45962241086,6e66f66a46d2c132fabfa72655ff15bd,Ingeniería Agraria y Energética,eaee98edffb0a74266c6a39bb1e5aac4,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
92c081b3e4299316155ea45962241086,6e66f66a46d2c132fabfa72655ff15bd,Ingeniería Forestal: Industrias Forestales,eb431adea9f384274a0f1f09b6de9750,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
92c081b3e4299316155ea45962241086,15179a9e1b42ddc3ccc70f7626dc0ca2,Enfermería,1907a42ebc7e50ab5b87f2b1dd625d2e,d6d85d89b4612501521435bd3f620a9a,afc4b5d3b7e78e8fb66cf859c95aaefe,2023-2024
92c081b3e4299316155ea45962241086,15179a9e1b42ddc3ccc70f7626dc0ca2,Fisioterapia,e555435aeb0ffa20dc95c773533d63e8,d6d85d89b4612501521435bd3f620a9a,afc4b5d3b7e78e8fb66cf859c95aaefe,2023-2024
92c081b3e4299316155ea45962241086,09a39c0b521c71ca08c9b5466e6f981e,Administración y Dirección de Empresas,84fde5bfa75e9c26c8e24afaadf98e93,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
92c081b3e4299316155ea45962241086,09a39c0b521c71ca08c9b5466e6f981e,Relaciones Laborales y Recursos Humanos,19617310b7fcd93beda5f1bcd384ff0b,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
92c081b3e4299316155ea45962241086,09a39c0b521c71ca08c9b5466e6f981e,PCEO Relaciones Laborales y Recursos Humanos y Administración y Dirección de Empresas,5b63291e93f3ffefe908d3df7f28ff88,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
92c081b3e4299316155ea45962241086,c228aa01dd2fd6ae0ed513474c1fe569,Ciencias de la Actividad Física y del Deporte,655a086c1ea4c02859461f5823d73e5f,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
92c081b3e4299316155ea45962241086,c228aa01dd2fd6ae0ed513474c1fe569,Educación Infantil,a7f522c3e91a158d9408cb5cef9451c7,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
92c081b3e4299316155ea45962241086,c228aa01dd2fd6ae0ed513474c1fe569,Educación Primaria,cb900d1231ce52c4909694ed1cf6d066,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
92c081b3e4299316155ea45962241086,6d64844cfca517ac79edca8f5a67d914,Traducción e Interpretación,26c916db2c381540092fd031197985ae,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8,2023-2024
92c081b3e4299316155ea45962241086,525dd8cf5a08036b4415fa391175cd9a,Ingeniería Informática,85df8a5deff08962d08a6e078781ad38,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
92c081b3e4299316155ea45962241086,525dd8cf5a08036b4415fa391175cd9a,PCEO Ingeniería Informática y Estadística,6e4549be039bba005cd23a772a95e850,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
92c081b3e4299316155ea45962241086,ad8e9a7d8d7c49296c9a919248a3db1a,Ingeniería Eléctrica,3b35664b0004761e23caa38dff409ff4,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
92c081b3e4299316155ea45962241086,ad8e9a7d8d7c49296c9a919248a3db1a,Ingeniería en Diseño Industrial y Desarrollo de Producto,ff1693e98a41dbaeca849977de9e6b95,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
92c081b3e4299316155ea45962241086,ad8e9a7d8d7c49296c9a919248a3db1a,Ingeniería en Electrónica Industrial y Automática,036a908061f2f375c5696e620b3cee8b,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
92c081b3e4299316155ea45962241086,ad8e9a7d8d7c49296c9a919248a3db1a,Ingeniería en Organización Industrial,e623b5d619288e8f15f132f0ce5d616a,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
92c081b3e4299316155ea45962241086,ad8e9a7d8d7c49296c9a919248a3db1a,Ingeniería en Tecnologías Industriales,9433d31edd059d9a7a7ba69b334a6021,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
92c081b3e4299316155ea45962241086,ad8e9a7d8d7c49296c9a919248a3db1a,Ingeniería Energética,89ac9772677ab53ca94d18e3e0583763,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
92c081b3e4299316155ea45962241086,ad8e9a7d8d7c49296c9a919248a3db1a,Ingeniería Mecánica,27403aec059f74a213c53eb9512ad132,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
92c081b3e4299316155ea45962241086,ad8e9a7d8d7c49296c9a919248a3db1a,Ingeniería Química,4f141334bce234d5ae41629737b83d1c,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
92c081b3e4299316155ea45962241086,e9adf88b14fb2f320240cd9892b53c60,Fundamentos de la Arquitectura,ec4f224f2c9dd675a81a53454307d03b,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
92c081b3e4299316155ea45962241086,08798eaf5fce6d61a1d600bb84c20771,Ingeniería de Tecnologías de Telecomunicación,35ccee599e64bb06ecf82960eb0637a2,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
92c081b3e4299316155ea45962241086,08798eaf5fce6d61a1d600bb84c20771,Ingeniería de Tecnologías Específicas de Telecomunicación,514a5e10fca599ee82e8aa78dc1666f8,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
92c081b3e4299316155ea45962241086,08798eaf5fce6d61a1d600bb84c20771,PCEO Ingeniería de Tecnologías de Telecomunicación y de Administración y Dirección de Empresas,e652e9601807513648f3adc0895dd6a1,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
92c081b3e4299316155ea45962241086,47067f6b754243f1a53069a9a7c03b11,Estadística,f71996e7a9335f8a0321fa34e38778a4,d6d85d89b4612501521435bd3f620a9a,cca488c1d5d31aa9a4c4356b47f75ebd,2023-2024
92c081b3e4299316155ea45962241086,47067f6b754243f1a53069a9a7c03b11,Física,de4bad3a3125427b70182fb81b9e2e13,d6d85d89b4612501521435bd3f620a9a,cca488c1d5d31aa9a4c4356b47f75ebd,2023-2024
92c081b3e4299316155ea45962241086,47067f6b754243f1a53069a9a7c03b11,Matemáticas,6835f712054ce2946c3c8d8bdee75452,d6d85d89b4612501521435bd3f620a9a,cca488c1d5d31aa9a4c4356b47f75ebd,2023-2024
92c081b3e4299316155ea45962241086,47067f6b754243f1a53069a9a7c03b11,Óptica y Optometría,0582202eb0186f2ef275076f224b5f0f,d6d85d89b4612501521435bd3f620a9a,afc4b5d3b7e78e8fb66cf859c95aaefe,2023-2024
92c081b3e4299316155ea45962241086,47067f6b754243f1a53069a9a7c03b11,Química,3a694e50fd1e016011fddd73110238f5,d6d85d89b4612501521435bd3f620a9a,cca488c1d5d31aa9a4c4356b47f75ebd,2023-2024
92c081b3e4299316155ea45962241086,47067f6b754243f1a53069a9a7c03b11,PCEO Matemáticas y Física,fb96b96068709fcf328cfc36f750dc1d,d6d85d89b4612501521435bd3f620a9a,cca488c1d5d31aa9a4c4356b47f75ebd,2023-2024
92c081b3e4299316155ea45962241086,47067f6b754243f1a53069a9a7c03b11,PCEO Matemáticas y Ingeniería Informática de Servicios y Aplicaciones,b75dc9268d569c7a1c46d37049284196,d6d85d89b4612501521435bd3f620a9a,cca488c1d5d31aa9a4c4356b47f75ebd,2023-2024
92c081b3e4299316155ea45962241086,cb1839d202d3eda23b2cdc2b09cbe45c,Administración y Dirección de Empresas,84fde5bfa75e9c26c8e24afaadf98e93,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
92c081b3e4299316155ea45962241086,cb1839d202d3eda23b2cdc2b09cbe45c,Economía,29ac36fcfe7f1d213353dd71c0b00234,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
92c081b3e4299316155ea45962241086,cb1839d202d3eda23b2cdc2b09cbe45c,"Finanzas, Banca y Seguros",a37ca9c7b7083942cfe74e441717e262,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
92c081b3e4299316155ea45962241086,cb1839d202d3eda23b2cdc2b09cbe45c,Marketing e Investigación de Mercados,f6fbc0dc912e3a0713190bdfdc02e86c,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
92c081b3e4299316155ea45962241086,71e65021f1c5310652d72a264dd75418,Comercio,5f01d2d076c38f691428dd302affae1c,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
92c081b3e4299316155ea45962241086,71e65021f1c5310652d72a264dd75418,Relaciones Internacionales,668255b16a476d2c7c6cea802b860c63,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
92c081b3e4299316155ea45962241086,71e65021f1c5310652d72a264dd75418,PCEO Comercio y Relaciones Laborales y Recursos Humanos,8c65f68ec276691291411410655155af,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
92c081b3e4299316155ea45962241086,b04ea75e4e7867de5ff40c48c1ed9e85,Criminología,5ad76b65d119e89f70b9eb35569bb0d6,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
92c081b3e4299316155ea45962241086,b04ea75e4e7867de5ff40c48c1ed9e85,Derecho,a3a3464314e68a0f29b5e6314ebaa690,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
92c081b3e4299316155ea45962241086,b04ea75e4e7867de5ff40c48c1ed9e85,PCEO Derecho y Administración y Dirección de Empresas,97767b235ebdb7346d22c332ac2b1188,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
92c081b3e4299316155ea45962241086,9afb21bf82875e1e498644508e286549,Educación Infantil,a7f522c3e91a158d9408cb5cef9451c7,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
92c081b3e4299316155ea45962241086,9afb21bf82875e1e498644508e286549,Educación Primaria,cb900d1231ce52c4909694ed1cf6d066,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
92c081b3e4299316155ea45962241086,9afb21bf82875e1e498644508e286549,Educación Social,7201b182d36b02599d207fcce8b60597,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
92c081b3e4299316155ea45962241086,9afb21bf82875e1e498644508e286549,Trabajo Social,1b6f0e081ab208a574c1112e7863dfda,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
92c081b3e4299316155ea45962241086,22098430e05b5b783a5f995e3e8517c7,Enfermería,1907a42ebc7e50ab5b87f2b1dd625d2e,d6d85d89b4612501521435bd3f620a9a,afc4b5d3b7e78e8fb66cf859c95aaefe,2023-2024
92c081b3e4299316155ea45962241086,b1bd7418e42f38955c538847bcbe22e4,Español: Lengua y Literatura,4e8f9ed1e1ce31649a21075600c90a0f,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8,2023-2024
92c081b3e4299316155ea45962241086,b1bd7418e42f38955c538847bcbe22e4,Estudios Clásicos,cf6da82048ee2b01af4560a57a32d36f,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8,2023-2024
92c081b3e4299316155ea45962241086,b1bd7418e42f38955c538847bcbe22e4,Estudios Ingleses,0cb585bbaa2318217056f287e72c1624,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8,2023-2024
92c081b3e4299316155ea45962241086,b1bd7418e42f38955c538847bcbe22e4,Filosofía,2e22fb822d95c5320aaec2e223a6aacb,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8,2023-2024
92c081b3e4299316155ea45962241086,b1bd7418e42f38955c538847bcbe22e4,Geografia y Planificación Territorial,b8c54bfd41682fb2c17eff3eec53a7c2,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8,2023-2024
92c081b3e4299316155ea45962241086,b1bd7418e42f38955c538847bcbe22e4,Historia,7a19298335621a30942d29d551bbd6fb,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8,2023-2024
92c081b3e4299316155ea45962241086,b1bd7418e42f38955c538847bcbe22e4,Historia del Arte,65f3841a86b6734a49208e63ecb5adc9,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8,2023-2024
92c081b3e4299316155ea45962241086,b1bd7418e42f38955c538847bcbe22e4,Historia y Ciencias de la Música,d682f629a6accface6ee4adeaedcf967,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8,2023-2024
92c081b3e4299316155ea45962241086,b1bd7418e42f38955c538847bcbe22e4,Lenguas Modernas y sus Literaturas,5082634b0bbf98a1fc4af4bfc1b41147,d6d85d89b4612501521435bd3f620a9a,72ceb55b13672d5fdbac7ce07f1e85a8,2023-2024
92c081b3e4299316155ea45962241086,b1bd7418e42f38955c538847bcbe22e4,Periodismo,ecf45883948cb896ebea586d04172fd2,d6d85d89b4612501521435bd3f620a9a,03b7c4d6f22bd8efa1659d8e6a06d97e,2023-2024
92c081b3e4299316155ea45962241086,3e4bb48648712c3477346224adffcfc4,Biomedicina y Terapias Avanzadas,4a7918dea557cb39b8b67d5a3ed1e8af,d6d85d89b4612501521435bd3f620a9a,afc4b5d3b7e78e8fb66cf859c95aaefe,2023-2024
92c081b3e4299316155ea45962241086,3e4bb48648712c3477346224adffcfc4,Ingeniería Biomédica,df2736ef7e3ee6ee96e15dfed4ecc702,d6d85d89b4612501521435bd3f620a9a,0957ac6a7296b4e6ef4d4e8d25691025,2023-2024
92c081b3e4299316155ea45962241086,3e4bb48648712c3477346224adffcfc4,Logopedia,1ba5fe21a0804252d15815a6b3bd3447,d6d85d89b4612501521435bd3f620a9a,afc4b5d3b7e78e8fb66cf859c95aaefe,2023-2024
92c081b3e4299316155ea45962241086,3e4bb48648712c3477346224adffcfc4,Medicina,afc10d7a30e0abde2ee2815f9bf71228,d6d85d89b4612501521435bd3f620a9a,afc4b5d3b7e78e8fb66cf859c95aaefe,2023-2024
92c081b3e4299316155ea45962241086,3e4bb48648712c3477346224adffcfc4,Nutrición Humana y Dietética,071e80a69e7eb4845e487c67466aa4e5,d6d85d89b4612501521435bd3f620a9a,afc4b5d3b7e78e8fb66cf859c95aaefe,2023-2024
