Código;Título;Universidad;Nivel académico;Rama;Ámbito;Estado;Detalle
3000414;Máster Universitario en Física Aplicada;(Conjunto);Máster - RD 56/2005 (2);Ciencias Sociales y Jurídicas;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4311051;Máster Universitario en Física Aplicada por la Universidad de A Coruña y la Universidad de Vigo;(Conjunto);Máster - RD 1393/2007 (1);Ciencias;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
3001962;Máster Universitario en Fotónica y Tecnologías del Láser;(Conjunto);Máster - RD 56/2005 (2);Ingeniería y Arquitectura;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4310393;"Máster Universitario en Fotónica y Tecnologías del Láser por la Universidad de A Coruña; la Universidad de Santiago de Compostela y la Universidad de Vigo";(Conjunto);Máster - RD 1393/2007 (1);Ingeniería y Arquitectura;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
4316172;Máster Universitario en Fotónica y Tecnologías del Láser por la Universidad de A Coruña y la Universidad de Vigo;(Conjunto);Máster - RD 1393/2007 (1);Ingeniería y Arquitectura;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
4316711;Máster Universitario en Genómica y Genética por la Universidad de Santiago de Compostela y la Universidad de Vigo;(Conjunto);Máster - RD 1393/2007 (1);Ciencias de la Salud;Biología y genética;Publicado en B.O.E.;(TITULACIÓN RENOVADA POR ACREDITACIÓN INSTITUCIONAL)
4316522;"Máster Universitario en Geoinformática por la Universidad de A Coruña; la Universidad de Santiago de Compostela y la Universidad de Vigo";(Conjunto);Máster - RD 1393/2007 (1);Ingeniería y Arquitectura;;Publicado en B.O.E.;(TITULACIÓN A EXTINGUIR)
4315281;Máster Universitario en Geoinformática por la Universidad de A Coruña y la Universidad de Vigo;(Conjunto);Máster - RD 1393/2007 (1);Ingeniería y Arquitectura;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
4316154;Máster Universitario en Gestión Ambiental en la Industria por la Universidad de Vigo;Universidad de Vigo;Máster - RD 1393/2007 (1);Ingeniería y Arquitectura;;Publicado en B.O.E.;(TITULACIÓN EXTINGUIDA)
3002733;Máster Universitario en Gestión del Desarrollo Sostenible;Universidad de Vigo;Máster - RD 56/2005 (2);Ciencias Sociales y Jurídicas;;"Autorizado por Comunidad Aut&oacute;noma";(TITULACIÓN EXTINGUIDA)
4310386;Máster Universitario en Gestión del Desarrollo Sostenible por la Universidad de Vigo;Universidad de Vigo;Máster - RD 1393/2007 (1);Ciencias Sociales y Jurídicas;;Publicado en B.O.E.;(TITULACIÓN A EXTINGUIR)
4312994;Máster Universitario en Gestión Empresarial del Deporte por la Universidad de Vigo;Universidad de Vigo;Máster - RD 1393/2007 (1);Ciencias Sociales y Jurídicas;Ciencias económicas, administración y dirección de empresas, márquetin, comercio, contabilidad y turismo;Publicado en B.O.E.;(TITULACIÓN RENOVADA POR ACREDITACIÓN INSTITUCIONAL)
4318459;"Máster Universitario en Gestión Sostenible del Agua por la Universidad de A Coruña; la Universidad de Santiago de Compostela y la Universidad de Vigo";(Conjunto);Máster - RD 1393/2007 (1);Ingeniería y Arquitectura;;Publicado en B.O.E.;
