id,NumberDistrict,NameDistrict,TypeVia,NameVia
T12821Q,8,Nou Barris,Carrer,Carrer Briquets
T12825U,8,Nou Barris,Carrer,Carrer Ojeda
T12828X,8,Nou Barris,Carrer,Carrer Rodrigo Caro
T12831S,8,Nou Barris,Carrer,Carrer Llobera
T12849C,8,Nou Barris,Carrer,Carrer Sant Feliu de Codines
T12853Y,8,Nou Barris,Passatge,Passatge Pruit
T12854Z,8,Nou Barris,Avinguda,Avinguda Escolapi Càncer
T12856B,8,Nou Barris,Carrer,Carrer Bellprat
T12860X,8,Nou Barris,Carrer,Carrer Castell d'Argençola
T12862Z,8,Nou Barris,Carrer,Carrer Castellfollit
T12869G,8,Nou Barris,Torrent,Torrent Font d'en Magués
T12871A,8,Nou Barris,Carrer,Carrer Castelldefels
T12874D,8,Nou Barris,Carrer,Carrer Torrelles
T12876F,8,Nou Barris,Carrer,Carrer Avinyonet
T12881C,8,Nou Barris,Carrer,Carrer Sant Quirze Safaja
T12890D,8,Nou Barris,Carrer,Carrer Masquefa
T12892F,8,Nou Barris,Carrer,Carrer Orís
T12894H,8,Nou Barris,Carrer,Carrer Brull
T12898L,8,Nou Barris,Carretera,Carretera Alta de les Roquetes
T12904S,8,Nou Barris,Carrer,Carrer Llerona
T12907V,8,Nou Barris,Carrer,Carrer Capçanes
T12908W,8,Nou Barris,Carrer,Carrer Riudecanyes
T12919Z,8,Nou Barris,Carrer,Carrer Sa Tuna
T12922U,8,Nou Barris,Carrer,Carrer Garbí
T12926Y,8,Nou Barris,Avinguda,Avinguda Vallbona
T12927Z,8,Nou Barris,Carrer,Carrer Balenyà
T12929B,8,Nou Barris,Carrer,Carrer Palau-solità
T12936A,8,Nou Barris,Carrer,Carrer Vacarisses
T12938C,8,Nou Barris,Carrer,Carrer Ripollet
T12939D,8,Nou Barris,Carrer,Carrer Martorelles
T12941X,8,Nou Barris,Carrer,Carrer Torre Vella
T12943Z,8,Nou Barris,Carrer,Carrer Orpí
T12946C,8,Nou Barris,Avinguda,Avinguda Alzinar
T12948E,8,Nou Barris,Carrer,Carrer Pujalt
T12950Y,8,Nou Barris,Carrer,Carrer Pierola
T12954C,8,Nou Barris,Carrer,Carrer Oristà
T12959H,8,Nou Barris,Passeig,Passeig Pineda
T12963D,8,Nou Barris,Torrent,Torrent Tapioles
T12966G,8,Nou Barris,Avinguda,Avinguda Puig de Jorba
T12983H,8,Nou Barris,Avinguda,Avinguda Rasos de Peguera
T12990G,8,Nou Barris,Carrer,Carrer Perafita
T12992I,8,Nou Barris,Carrer,Carrer Pedraforca
T12995L,8,Nou Barris,Passatge,Passatge Brull
T12997N,8,Nou Barris,Carrer,Carrer Vallcivera
T13006X,8,Nou Barris,Carrer,Carrer Costabona
T13008Z,8,Nou Barris,Carrer,Carrer Agudes
T13019C,8,Nou Barris,Carrer,Carrer Duero
T13021W,8,Nou Barris,Carrer,Carrer Escultor Llimona
T13023Y,8,Nou Barris,Carrer,Carrer Greco
T13028D,8,Nou Barris,Carrer,Carrer Antonio Machado
T13037E,8,Nou Barris,Carrer,Carrer Federico García Lorca
T13042B,8,Nou Barris,Carrer,Carrer Vall d'Aro
T13043C,8,Nou Barris,Carrer,Carrer Alhucemas
T13060D,8,Nou Barris,Carrer,Carrer Artés
T13075K,10,Sant Martí,Avinguda,Avinguda Icària
T13079O,10,Sant Martí,Carrer,Carrer Arquitecte Sert
T13084L,10,Sant Martí,Carrer,Carrer Joan Miró
T13095O,10,Sant Martí,Ronda,Ronda Litoral
T13103X,10,Sant Martí,Avinguda,Avinguda Litoral
T13108C,1,Ciutat Vella,Carrer,Carrer Ramon Trias Fargas
T13110W,1,Ciutat Vella,Ronda,Ronda Litoral
T13111X,1,Ciutat Vella,Carrer,Carrer Torrevieja
T13114A,1,Ciutat Vella,Carrer,Carrer Trelawny
T13116C,1,Ciutat Vella,Passeig,Passeig Marítim de la Barceloneta
T13133D,10,Sant Martí,Carrer,Carrer Jaume Vicens i Vives
T13136G,10,Sant Martí,Carrer,Carrer Carmen Amaya
T13167N,10,Sant Martí,Passeig,Passeig Garcia Fària
T13171J,10,Sant Martí,Passeig,Passeig Marítim de la Mar Bella
T13181L,7,Horta-Guinardó,Carrer,Carrer Berruguete
T13182M,7,Horta-Guinardó,Carrer,Carrer Arquitecte Moragas
T13193P,7,Horta-Guinardó,Carrer,Carrer Ventura Rodríguez
T13196S,7,Horta-Guinardó,Carrer,Carrer Jorge Manrique
T13229K,7,Horta-Guinardó,Carrer,Carrer Granja Vella
T13262L,7,Horta-Guinardó,Passatge,Passatge Ceuta
T13263M,7,Horta-Guinardó,Baixada,Baixada Combinació
T13267Q,10,Sant Martí,Passatge,Passatge Tèxtil
T13271M,10,Sant Martí,Plaça,Plaça Germans Serra
T13286T,1,Ciutat Vella,Passeig,Passeig Salvat Papasseit
T13297W,1,Ciutat Vella,Carrer,Carrer Doctor Aiguader
T13303D,1,Ciutat Vella,Carrer,Carrer Anisadeta
T13335L,4,Les Corts,Carrer,Carrer Torre Melina
T13339P,4,Les Corts,Avinguda,Avinguda Albert Bastardas
T13340I,4,Les Corts,Carrer,Carrer Carles Ferrer Salat
T13350K,4,Les Corts,Carrer,Carrer Moneders
T13359T,4,Les Corts,Carrer,Carrer Batista i Roca
T13363P,4,Les Corts,Carrer,Carrer Josep Irla i Bosch
T13365R,9,Sant Andreu,Carrer,Carrer Fra Juníper Serra
T13366S,9,Sant Andreu,Carrer,Carrer Òrrius
T13371P,9,Sant Andreu,Carrer,Carrer Clarà
T13405I,10,Sant Martí,Passatge,Passatge Carlota de Mena
T13406J,10,Sant Martí,Carrer,Carrer Pere Vergés
T13407K,10,Sant Martí,Carrer,Carrer Àngels Garriga
T13408L,10,Sant Martí,Carrer,Carrer Fèlix Martí Alpera
T13413I,10,Sant Martí,Carrer,Carrer Josep Estalella
T13416L,10,Sant Martí,Plaça,Plaça Glòries Catalanes
T13435O,2,Eixample,Passatge,Passatge Bofill
T13464T,6,Gràcia,Travessia,Travessia Sant Antoni
T13466V,6,Gràcia,Plaça,Plaça Alfonso Comín
T13471S,6,Gràcia,Avinguda,Avinguda Adrià Gual
T13473U,6,Gràcia,Carrer,Carrer Vallpar
T13489C,7,Horta-Guinardó,Avinguda,Avinguda Estatut de Catalunya
T13509P,8,Nou Barris,Carrer,Carrer Miguel Hernández
T13544S,3,Sants-Montjuïc,Plaça,Plaça Sants
T13574Y,3,Sants-Montjuïc,Carrer,Carrer Muga
T13575Z,3,Sants-Montjuïc,Carrer,Carrer Anoia
T13587D,1,Ciutat Vella,Carrer,Carrer Sant Oleguer
T13589F,1,Ciutat Vella,Carrer,Carrer Tàpies
T13607Q,6,Gràcia,Passatge,Passatge Turull
T13624R,7,Horta-Guinardó,Carrer,Carrer Ramiro de Maeztu
T13663Y,9,Sant Andreu,Carrer,Carrer SN (Sta Coloma Nus Trinitat
T13682B,10,Sant Martí,Plaça,Plaça Prim
T13683C,10,Sant Martí,Carrer,Carrer Laberint
T13694F,3,Sants-Montjuïc,Carrer,Carrer Feixa Llarga
T13700M,3,Sants-Montjuïc,Passeig,Passeig Olímpic
T13701N,3,Sants-Montjuïc,Carrer,Carrer Doctor Font i Quer
T13711P,3,Sants-Montjuïc,Carrer,Carrer Pierre de Coubertin
T13713R,3,Sants-Montjuïc,Carrer,Carrer Mirador del Palau Nacional
T13716U,3,Sants-Montjuïc,Carrer,Carrer Foixarda
T13720Q,3,Sants-Montjuïc,Carrer,Carrer Número 50 Zona Franca
T13724U,3,Sants-Montjuïc,Carrer,Carrer Ulldecona
T13763B,5,Sarrià-Sant Gervasi,Camí,Camí Mig de Can Balasch
T13768G,5,Sarrià-Sant Gervasi,Carretera,Carretera Vallvidrera a les Planes
T13771B,5,Sarrià-Sant Gervasi,Camí,Camí Turó de l'Alzina
T13772C,5,Sarrià-Sant Gervasi,Camí,Camí Can Balasch
T13776G,5,Sarrià-Sant Gervasi,Passeig,Passeig Grèvol
T13777H,5,Sarrià-Sant Gervasi,Passatge,Passatge Grèvol
T13779J,5,Sarrià-Sant Gervasi,Passeig,Passeig Pi Forcat
T13781D,5,Sarrià-Sant Gervasi,Passeig,Passeig Anna Rúbies
T13787J,5,Sarrià-Sant Gervasi,Passeig,Passeig Vimetera
T13795J,5,Sarrià-Sant Gervasi,Carrer,Carrer Gespa
T13800P,5,Sarrià-Sant Gervasi,Camí,Camí Mas Guimbau
T13808X,5,Sarrià-Sant Gervasi,Camí,Camí Pla Llorens
T13809Y,5,Sarrià-Sant Gervasi,Carrer,Carrer Can Castellví
T13810R,5,Sarrià-Sant Gervasi,Camí,Camí Verns
T13811S,5,Sarrià-Sant Gervasi,Passeig,Passeig Solé i Pla
T13812T,5,Sarrià-Sant Gervasi,Carrer,Carrer Pollancre
T13818Z,5,Sarrià-Sant Gervasi,Camí,Camí Can Castellví
T13824X,5,Sarrià-Sant Gervasi,Carrer,Carrer Tren
T13825Y,5,Sarrià-Sant Gervasi,Carrer,Carrer Belladona
T13827A,5,Sarrià-Sant Gervasi,Passatge,Passatge Gatell
T13830V,5,Sarrià-Sant Gervasi,Costa,Costa Bruc
T13832X,5,Sarrià-Sant Gervasi,Passatge,Passatge Óssa Major
T13835A,5,Sarrià-Sant Gervasi,Carrer,Carrer Baladre
T13837C,5,Sarrià-Sant Gervasi,Carrer,Carrer Parsifal
T13839E,5,Sarrià-Sant Gervasi,Avinguda,Avinguda Rectoret
T13840X,5,Sarrià-Sant Gervasi,Carrer,Carrer Vesc
T13841Y,5,Sarrià-Sant Gervasi,Passeig,Passeig Argentinita
T13846D,5,Sarrià-Sant Gervasi,Passatge,Passatge Magraner
T13847E,5,Sarrià-Sant Gervasi,Passatge,Passatge Anemone
T13848F,5,Sarrià-Sant Gervasi,Carrer,Carrer Poncelles
T13849G,5,Sarrià-Sant Gervasi,Carrer,Carrer Boix
T13850Z,5,Sarrià-Sant Gervasi,Passatge,Passatge Garric
T13851A,5,Sarrià-Sant Gervasi,Camí,Camí Pantà
T13852B,5,Sarrià-Sant Gervasi,Camí,Camí Ciureny
T13854D,5,Sarrià-Sant Gervasi,Camí,Camí Fredolic
T13855E,5,Sarrià-Sant Gervasi,Camí,Camí Font dels Pins
T13859I,5,Sarrià-Sant Gervasi,Torrent,Torrent Rovelló
T13862D,5,Sarrià-Sant Gervasi,Camí,Camí Reineta
T13864F,5,Sarrià-Sant Gervasi,Camí,Camí Mas Sauró
T13869K,5,Sarrià-Sant Gervasi,Passatge,Passatge Camí del Mas Sauró
T13878L,5,Sarrià-Sant Gervasi,Camí,Camí Cama-sec
T13879M,5,Sarrià-Sant Gervasi,Camí,Camí Llenega
T13888N,5,Sarrià-Sant Gervasi,Camí,Camí Pebràs
T13889O,5,Sarrià-Sant Gervasi,Camí,Camí Múrgola
T13890H,5,Sarrià-Sant Gervasi,Carrer,Carrer Pelfort
T13896N,5,Sarrià-Sant Gervasi,Carrer,Carrer Avet
T13898P,5,Sarrià-Sant Gervasi,Camí,Camí Sta Creu Olorda Vallvidrera
T13899Q,5,Sarrià-Sant Gervasi,Camí,Camí Savina
T13900S,5,Sarrià-Sant Gervasi,Camí,Camí Salze
T13907Z,5,Sarrià-Sant Gervasi,Camí,Camí Can Borni
T13917B,5,Sarrià-Sant Gervasi,Riera,Riera Blanca Sarrià
T13919D,5,Sarrià-Sant Gervasi,Passatge,Passatge Roserar
T13931Z,5,Sarrià-Sant Gervasi,Passatge,Passatge Saturn
T13936E,1,Ciutat Vella,Carrer,Carrer Oli
T13938G,1,Ciutat Vella,Carrer,Carrer Arc de Sant Onofre
T13954G,3,Sants-Montjuïc,Carrer,Carrer Rodríguez
T13959L,3,Sants-Montjuïc,Carrer,Carrer Platí
T13971H,4,Les Corts,Carrer,Carrer Hug de Rocabertí
T13975L,4,Les Corts,Passatge,Passatge Pere Rodríguez
T13978O,5,Sarrià-Sant Gervasi,Carrer,Carrer Cadis
T13983L,5,Sarrià-Sant Gervasi,Carrer,Carrer Casanova
T13984M,6,Gràcia,Pas,Pas Coll del Portell
T13990K,6,Gràcia,Carrer,Carrer Manlleu
T13997R,6,Gràcia,Carrer,Carrer Damià Forment
T14002X,9,Sant Andreu,Carrer,Carrer Josep Finestres
T14008D,9,Sant Andreu,Carrer,Carrer Vèlia
T14014B,10,Sant Martí,Carrer,Carrer Washington
T14025E,6,Gràcia,Carrer,Carrer Uruguai
T14058N,3,Sants-Montjuïc,Carrer,Carrer Tarongers
T14084P,5,Sarrià-Sant Gervasi,Carrer,Carrer Mañé i Flaquer
