id,name,population
43128_AM,Riudecols agregacion de municipios,5430.0
43129,Riudoms,6617.0
43131,Roda de BerÍ,7127.0
43133,Roquetes,8159.0
43136,Sant Carles de la Ràpita,14931.0
43137_AM,Sant Jaume dels Domenys agregacion de municipios,5047.0
43138,Santa Bàrbara,3762.0
43139,Santa Coloma de Queralt,2702.0
43140,Santa Oliva,3450.0
43142_AM,Sarral agregacion de municipios,2678.0
43145,"Selva del Camp, La",5694.0
43148,Tarragona,135436.0
43153,Torredembarra,17057.0
43155,Tortosa,33572.0
43156,Ulldecona,6317.0
43161,Valls,24553.0
43162,Vandellòs i l'Hospitalet de l'Infant,6645.0
43163,"Vendrell, El",38891.0
43166_AM,Vilallonga del Camp agregacion de municipios,5252.0
43171,Vila-seca,22522.0
43901,Deltebre,11539.0
43902,Sant Jaume d'Enveja,3552.0
43903,Camarles,3220.0
43904,"Aldea, L'",4160.0
43905,Salou,28512.0
43906,"Ampolla, L'",3444.0
43907,"Canonja, La",5933.0
44008_AM,Albalate del Arzobispo agregacion de municipios,6303.0
44009_AM,Albarracín agregacion de municipios,4342.0
44013,Alcañiz,16029.0
44014_AM,Alcorisa agregacion de municipios,5648.0
44025,Andorra,7327.0
44050_AM,Calamocha agregacion de municipios,5664.0
44051_AM,Calanda agregacion de municipios,4828.0
44056_AM,Caminreal agregacion de municipios,3210.0
44059_AM,Cantavieja agregacion de municipios,4551.0
44068_AM,Castelserás agregacion de municipios,5041.0
44076,Cella,2578.0
44153,Monreal del Campo,2522.0
44155_AM,Montalbán agregacion de municipios,5570.0
44158_AM,Mora de Rubielos agregacion de municipios,4741.0
44209_AM,Santa Eulalia agregacion de municipios,4774.0
44210_AM,Sarrión agregacion de municipios,4619.0
44216,Teruel,35994.0
44238_AM,Utrillas agregacion de municipios,4955.0
44246_AM,Valderrobres agregacion de municipios,5849.0
45002,Alameda de la Sagra,3757.0
45012_AM,Almonacid de Toledo agregacion de municipios,2661.0
45013_AM,Almorox agregacion de municipios,2607.0
45014,Añover de Tajo,5202.0
45016,Argés,6621.0
45019,Bargas,10611.0
45020_AM,Belvís de la Jara agregacion de municipios,5076.0
45021,Borox,3981.0
45023_AM,Burguillos de Toledo agregacion de municipios,5626.0
45028,Calera y Chozas,4641.0
45031,Camarena,4243.0
45034_AM,Camuñas agregacion de municipios,2703.0
45037_AM,"Carpio de Tajo, El agregacion de municipios",5335.0
45038,Carranque,5022.0
45040_AM,"Casar de Escalona, El agregacion de municipios",5551.0
45041,Casarrubios del Monte,6177.0
45045_AM,Cazalegas agregacion de municipios,7292.0
45046_AM,Cebolla agregacion de municipios,4833.0
45047_AM,Cedillo del Condado agregacion de municipios,5106.0
45051_AM,Cobeja agregacion de municipios,4270.0
45052_AM,Cobisa agregacion de municipios,5187.0
45053,Consuegra,9942.0
45054,Corral de Almaguer,5068.0
45056,Chozas de Canales,4335.0
45059_AM,Dosbarrios agregacion de municipios,5183.0
45061,Escalona,3441.0
45064,Esquivias,5747.0
45066,Fuensalida,11785.0
45067_AM,Gálvez agregacion de municipios,4821.0
45069_AM,Gerindote agregacion de municipios,5816.0
45078_AM,Huerta de Valdecarábanos agregacion de municipios,2597.0
45081,Illescas,30229.0
45082_AM,Lagartera agregacion de municipios,6335.0
45084,Lillo,2574.0
45085_AM,Lominchar agregacion de municipios,3316.0
45087,Madridejos,10230.0
45088,Magán,3894.0
45098,Menasalbas,2544.0
45099,Méntrida,5662.0
45101_AM,Miguel Esteban agregacion de municipios,6508.0
45102,Mocejón,5009.0
45106,Mora,9781.0
45107,Nambroca,4954.0
45109_AM,Navahermosa agregacion de municipios,4535.0
45110_AM,Navalcán agregacion de municipios,4889.0
45112_AM,"Navalmorales, Los agregacion de municipios",4473.0
45115,Noblejas,3721.0
45118_AM,Novés agregacion de municipios,5402.0
45119,Numancia de la Sagra,5170.0
45121_AM,Ocaña agregacion de municipios,13639.0
45122,Olías del Rey,8225.0
45123,Ontígola,4743.0
45124,Orgaz,2625.0
45125,Oropesa,2626.0
45128,Pantoja,3408.0
45132_AM,Pepino agregacion de municipios,5029.0
45133,Polán,3908.0
45135,"Puebla de Almoradiel, La",5041.0
45136,"Puebla de Montalbán, La",7841.0
45137_AM,"Pueblanueva, La agregacion de municipios",6682.0
45140_AM,Pulgar agregacion de municipios,5426.0
45142,Quintanar de la Orden,11129.0
45145,Recas,4536.0
45153_AM,San Pablo de los Montes agregacion de municipios,2807.0
45156,Santa Cruz de la Zarza,4085.0
45157,Santa Cruz del Retamar,3554.0
45158_AM,Santa Olalla agregacion de municipios,5614.0
45161,Seseña,27466.0
45163,Sonseca,11070.0
45165,Talavera de la Reina,83477.0
45166_AM,Tembleque agregacion de municipios,3271.0
45168,Toledo,85449.0
45171_AM,"Torre de Esteban Hambrán, La agregacion de municipios",3326.0
45173,Torrijos,13583.0
45176,Ugena,5626.0
45180,Valmojado,4430.0
45181,Velada,2905.0
45183,"Ventas de Retamosa, Las",3684.0
45185,Villacañas,9434.0
45186,"Villa de Don Fadrique, La",3576.0
45187,Villafranca de los Caballeros,4866.0
45188_AM,Villaluenga de la Sagra agregacion de municipios,5989.0
45189_AM,Villamiel de Toledo agregacion de municipios,5030.0
45192_AM,Villanueva de Alcardete agregacion de municipios,3460.0
45195,Villarrubia de Santiago,2508.0
45197,Villasequilla,2593.0
45198,Villatobas,2570.0
45199,"Viso de San Juan, El",5255.0
45200_AM,"Yébenes, Los agregacion de municipios",8216.0
45201,Yeles,5779.0
45202,Yepes,5302.0
45203,Yuncler,4344.0
45205,Yuncos,10813.0
46001_AM,Ademuz agregacion de municipios,2221.0
46004_AM,Agullent agregacion de municipios,2810.0
46005,Alaquàs,29649.0
46006,Albaida,5975.0
46007_AM,Albal agregacion de municipios,18670.0
46008,Albalat de la Ribera,3368.0
46009,Albalat dels Sorells,4110.0
46011_AM,Alberic agregacion de municipios,12856.0
46013,Alboraia/Alboraya,24904.0
46014,Albuixech,4189.0
46015,Alcàsser,10266.0
46016_AM,Alcàntera de Xúquer agregacion de municipios,5275.0
46017,Alzira,44865.0
46019,"Alcúdia, l'",12193.0
46020,"Alcúdia de Crespins, l'",5144.0
46021,Aldaia,32313.0
46022_AM,Alfafar agregacion de municipios,21539.0
46025,Alfara del Patriarca,3301.0
46029,Algemesí,27305.0
46031,Alginet,13942.0
46032,Almàssera,7433.0
46034,Almoines,2528.0
46035,Almussafes,8984.0
46037_AM,"Alqueria de la Comtessa, l' agregacion de municipios",2846.0
46039,Anna,2627.0
46042,Aielo de Malferit,4592.0
46044,Ayora,5215.0
46045_AM,Barxeta agregacion de municipios,2516.0
46048,Bellreguard,4632.0
46051,Benaguasil,11369.0
46054,Benetússer,15430.0
46055_AM,Beniarjó agregacion de municipios,4987.0
46058_AM,Benifairó de les Valls agregacion de municipios,5611.0
46060,Benifaió,11967.0
46062,Benigànim,5742.0
46063_AM,Benimodo agregacion de municipios,3537.0
46067_AM,Benissanó agregacion de municipios,3004.0
46070,Bétera,25423.0
46072,Bocairent,4101.0
46073_AM,Bolbaite agregacion de municipios,2532.0
46074,Bonrepòs i Mirambell,3780.0
46077,Buñol,9438.0
46078,Burjassot,38712.0
46080_AM,Camporrobles agregacion de municipios,4378.0
46081,Canals,13257.0
46082,Canet d'En Berenguer,6812.0
46083,Carcaixent,20494.0
46084_AM,Càrcer agregacion de municipios,2639.0
46085,Carlet,15851.0
46089_AM,Casinos agregacion de municipios,3412.0
46093,Catadau,2846.0
46094,Catarroja,28509.0
46097_AM,Cofrentes agregacion de municipios,4770.0
46098,Corbera,3088.0
46102,Quart de Poblet,25035.0
46105,Cullera,22708.0
46106_AM,Chelva agregacion de municipios,7590.0
46109,Cheste,8871.0
46110,Xirivella,30208.0
46111,Chiva,15769.0
46113,Daimús,3277.0
46116,"Eliana, l'",18302.0
46118_AM,Enguera agregacion de municipios,7216.0
46120_AM,Estivella agregacion de municipios,6844.0
46122,Faura,3563.0
46123,Favara,2563.0
46126,Foios,7502.0
46127_AM,"Font d'En Carròs, la agregacion de municipios",5321.0
46128_AM,"Font de la Figuera, la agregacion de municipios",2984.0
46131,Gandia,75970.0
46132,"Genovés, el",2785.0
46134,Gilet,3501.0
46135,Godella,13027.0
46136,Godelleta,3714.0
46139,Guadassuar,5938.0
46143_AM,Xeraco agregacion de municipios,8027.0
46145,Xàtiva,29459.0
46147,Llíria,23648.0
46150_AM,Llutxent agregacion de municipios,5976.0
46155_AM,Llaurí agregacion de municipios,3275.0
46156,Llombai,2651.0
46157,"Llosa de Ranes, la",3687.0
46159,Manises,31287.0
46160_AM,Manuel agregacion de municipios,5722.0
46163,Massalfassar,2574.0
46164,Massamagrell,16132.0
46165,Massanassa,9845.0
46166,Meliana,10926.0
46168_AM,Miramar agregacion de municipios,3287.0
46169,Mislata,44320.0
46170,Mogente/Moixent,4326.0
46171,Moncada,21875.0
46172,Montserrat,8655.0
46173_AM,Montaverner agregacion de municipios,6435.0
46176,Montroi/Montroy,3069.0
46177_AM,Museros agregacion de municipios,7316.0
46178,Nàquera/Náquera,7301.0
46179,Navarrés,3004.0
46181,Oliva,25119.0
46182_AM,Olocau agregacion de municipios,4341.0
46183,"Olleria, l'",8404.0
46184,Ontinyent,35946.0
46186,Paiporta,26401.0
46190,Paterna,71361.0
46191,Pedralba,2852.0
46193,Picanya,11692.0
46194,Picassent,21487.0
46195_AM,Piles agregacion de municipios,3766.0
46197_AM,Polinyà de Xúquer agregacion de municipios,4275.0
46199,"Pobla de Farnals, la",8205.0
46200_AM,"Pobla del Duc, la agregacion de municipios",6297.0
46202,"Pobla de Vallbona, la",25275.0
46203_AM,"Pobla Llarga, la agregacion de municipios",6091.0
46204,"Puig de Santa Maria, el",8737.0
46205,Puçol,19975.0
46207,Rafelbunyol,9351.0
46211,"Real de Gandia, el",2551.0
46212_AM,Real agregacion de municipios,3814.0
46213,Requena,20235.0
46214_AM,Riba-roja de Túria agregacion de municipios,24826.0
46216,Rocafort,7445.0
46217_AM,Rotglà i Corberàagregacion de municipios,3968.0
46218_AM,Ròtova agregacion de municipios,4489.0
46220,Sagunto/Sagunt,67043.0
46223,Sedaví,10344.0
46228,Serra,3326.0
46229_AM,Siete Aguas agregacion de municipios,4029.0
46230,Silla,19211.0
46231_AM,Simat de la Valldigna agregacion de municipios,4828.0
46233,Sollana,4911.0
46235,Sueca,27617.0
46237,Tavernes Blanques,9205.0
46238,Tavernes de la Valldigna,17162.0
46244,Torrent,84025.0
46248,Turís,6910.0
46249,Utiel,11478.0
46250,València,789744.0
46251_AM,Vallada agregacion de municipios,4241.0
46255_AM,Vilallonga/Villalonga agregacion de municipios,6225.0
46256,Vilamarxant,10097.0
46257,Castelló,6996.0
46258,Villar del Arzobispo,3578.0
46260,Vinalesa,3451.0
46261_AM,Yátova agregacion de municipios,5045.0
46903,San Antonio de Benagéber,9501.0
47004_AM,Alaejos agregacion de municipios,5675.0
47007_AM,Aldeamayor de San Martín agregacion de municipios,8172.0
47010,Arroyo de la Encomienda,20716.0
47023_AM,Boecillo agregacion de municipios,6379.0
47027,Cabezón de Pisuerga,3747.0
47030_AM,Campaspero agregacion de municipios,4952.0
47050,Cigales,5299.0
47052,Cistérniga,9109.0
47066_AM,Fuensaldaña agregacion de municipios,2638.0
47071_AM,Geria agregacion de municipios,5758.0
47075,Íscar,6298.0
47076,Laguna de Duero,22633.0
47085,Medina del Campo,20271.0
47086_AM,Medina de Rioseco agregacion de municipios,5461.0
47090,Mojados,3311.0
47101_AM,Nava del Rey agregacion de municipios,5300.0
47104_AM,Olmedo agregacion de municipios,5474.0
47112_AM,Pedrajas de San Esteban agregacion de municipios,5106.0
47114,Peñafiel,5068.0
47129_AM,Quintanilla de Onésimo agregacion de municipios,4881.0
47133,Renedo de Esgueva,3875.0
47139_AM,Rueda agregacion de municipios,5054.0
47155,Santovenia de Pisuerga,4604.0
47161,Simancas,5315.0
47165,Tordesillas,8762.0
47173_AM,Traspinedo agregacion de municipios,5703.0
47175,Tudela de Duero,8648.0
47182_AM,Valdestillas agregacion de municipios,4223.0
47186,Valladolid,297775.0
47197_AM,Villabrágima agregacion de municipios,5097.0
47214_AM,Villalón de Campos agregacion de municipios,4980.0
47217,Villanubla,2828.0
47231,Zaratán,6249.0
48001_AM,Abadiño agregacion de municipios,8984.0
48002,Abanto y Ciérvana-Abanto Zierbena,9436.0
48003,Amorebieta-Etxano,19576.0
48011,Arrigorriaga,12140.0
48012_AM,Bakio agregacion de municipios,5064.0
48013,Barakaldo,100907.0
48015,Basauri,40535.0
48016,Berango,7271.0
48017,Bermeo,16784.0
48018_AM,Berriatua agregacion de municipios,4260.0
48019_AM,Berriz agregacion de municipios,4866.0
48020,Bilbao,346405.0
48022_AM,Karrantza Harana/Valle de Carranza agregacion de municipios,4248.0
48026_AM,Dima agregacion de municipios,7414.0
48027,Durango,29935.0
48029,Etxebarri,11664.0
48032,Elorrio,7383.0
48034,Ermua,15791.0
48036,Galdakao,29404.0
48038_AM,Gamiz-Fika agregacion de municipios,4156.0
48040_AM,Gatika agregacion de municipios,2911.0
48043,Gorliz,6022.0
48044,Getxo,77139.0
48045,Güeñes,6699.0
48046,Gernika-Lumo,17093.0
48054,Leioa,32188.0
48055_AM,Lemoa agregacion de municipios,4565.0
48057,Lekeitio,7271.0
48060_AM,Markina-Xemein agregacion de municipios,5862.0
48065_AM,Ugao-Miraballes agregacion de municipios,5263.0
48068_AM,Mundaka agregacion de municipios,6049.0
48069,Mungia,17701.0
48071_AM,Muskiz agregacion de municipios,8954.0
48073,Ondarroa,8326.0
48074,Urduña/Orduña,4199.0
48075,Orozko,2658.0
48077_AM,Plentzia agregacion de municipios,5968.0
48078,Portugalete,45285.0
48080,Valle de Trápaga-Trapagaran,11911.0
48081_AM,Lezama agregacion de municipios,4535.0
48082,Santurtzi,46085.0
48083,Ortuella,8379.0
48084,Sestao,27342.0
48085,Sopela,14276.0
48086_AM,Sopuerta agregacion de municipios,3480.0
48089,Urduliz,5034.0
48090,Balmaseda,7651.0
48094,Igorre,4314.0
48095_AM,Zaldibar agregacion de municipios,4621.0
48096,Zalla,8416.0
48097_AM,Zaratamo agregacion de municipios,2735.0
48901,Derio,6780.0
48902,Erandio,24489.0
48904_AM,Sondika agregacion de municipios,6918.0
48905,Zamudio,3277.0
48906_AM,Forua agregacion de municipios,3877.0
48910_AM,Iurreta agregacion de municipios,5171.0
48912_AM,Alonsotegi agregacion de municipios,4667.0
49003_AM,Alcañices agregacion de municipios,4945.0
49021,Benavente,17523.0
49054_AM,Corrales del Vino agregacion de municipios,5885.0
49065_AM,Fermoselle agregacion de municipios,4819.0
49081_AM,Fuentesaúco agregacion de municipios,4976.0
49122_AM,Monfarracinos agregacion de municipios,5980.0
49127,Morales del Vino,3030.0
49151_AM,"Perdigón, El agregacion de municipios",5882.0
49166_AM,Puebla de Sanabria agregacion de municipios,5119.0
49178_AM,Roales agregacion de municipios,6186.0
49187_AM,San Cristóbal de Entreviñas agregacion de municipios,4868.0
49193_AM,San Pedro de Ceque agregacion de municipios,4857.0
49200_AM,Santa Cristina de la Polvorosa agregacion de municipios,4871.0
49206_AM,Santibáñez de Vidriales agregacion de municipios,5009.0
49214_AM,Tábara agregacion de municipios,4758.0
49219_AM,Toro agregacion de municipios,8863.0
49250_AM,Villalpando agregacion de municipios,4757.0
49261_AM,Villaralbo agregacion de municipios,6100.0
49275,Zamora,60297.0
50008_AM,Alagón agregacion de municipios,8581.0
50017_AM,Alfajarín agregacion de municipios,2752.0
50018_AM,Alfamén agregacion de municipios,5085.0
50025,"Almunia de Doña Godina, La",7983.0
50034_AM,Ariza agregacion de municipios,4873.0
50038_AM,Ateca agregacion de municipios,4897.0
50055_AM,Borja agregacion de municipios,5366.0
50057_AM,Brea de Aragón agregacion de municipios,2921.0
50062_AM,"Burgo de Ebro, El agregacion de municipios",4712.0
50066,Cadrete,4334.0
50067,Calatayud,19870.0
50068_AM,Calatorao agregacion de municipios,3486.0
50073_AM,Cariñena agregacion de municipios,5276.0
50074,Caspe,10183.0
50089,Cuarte de Huerva,13773.0
50094_AM,Daroca agregacion de municipios,5457.0
50095_AM,Ejea de los Caballeros agregacion de municipios,17948.0
50099,Épila,4368.0
50115,Fuentes de Ebro,4600.0
50118,Gallur,2555.0
50126,Illueca,2778.0
50130_AM,Jarque de Moncayo agregacion de municipios,3613.0
50150_AM,Lumpiaque agregacion de municipios,4125.0
50153_AM,Magallón agregacion de municipios,3547.0
50159_AM,Maluenda agregacion de municipios,4616.0
50160,Mallén,2977.0
50163_AM,María de Huerva agregacion de municipios,6244.0
50165_AM,Mequinenza agregacion de municipios,6830.0
50181_AM,Muel agregacion de municipios,5245.0
50182,"Muela, La",6125.0
50204_AM,Pedrola agregacion de municipios,5543.0
50208_AM,Pina de Ebro agregacion de municipios,5552.0
50209_AM,Pinseque agregacion de municipios,6466.0
50219,"Puebla de Alfindén, La",6446.0
50222_AM,Quinto agregacion de municipios,5391.0
50223_AM,Remolinos agregacion de municipios,3351.0
50225_AM,Ricla agregacion de municipios,4262.0
50230_AM,Sádaba agregacion de municipios,6753.0
50235_AM,San Mateo de Gállego agregacion de municipios,5114.0
50240_AM,Sástago agregacion de municipios,4655.0
50251_AM,Tarazona agregacion de municipios,11781.0
50252,Tauste,6777.0
50272,Utebo,18856.0
50288,Villanueva de Gállego,4725.0
50297,Zaragoza,675301.0
50298,Zuera,8591.0
50903,Villamayor de Gállego,2768.0
51001,Ceuta,83517.0
52001,Melilla,86261.0
34172653056,"Mancomunidad de Nalda, Sorzano y Viguera",
34153153078,Bardenas Reales,
34022253049,Comunero de Ansó y Hecho,
34024453076,Comunidad de la Pardina del Mercadal,
34024453077,El Franco,
34063953072,Comunidad de Campoo y Cabuérniga,
34070953004,Comunidad de Arauzo de Miel y Huerta del Rey,
34070953005,Comunidad de Los Ausines y Revilla del Campo,
34070953006,Comunidad de Barbadillo de Herreros y Vallejimeno (E.L.M.),
34070953007,"Comunidad de 09076, 09290, 09578, 09606 y 09822",
34070953008,"Comunidad de 09076, 09290, 09578 y 09822",
34070953009,Cabeza Alta,
34070953010,"Comunidad de 09076, 09150 y 09578",
34070953011,"Comunidad de 09076, 09498 y 09578",
34070953012,"Comunidad de 09076, 09578, 09606 y 09822",
34070953013,Comunidad de Barbadillo del Pez y Jaramillo de la Fuente,
34070953014,Comunidad de Barbadillo del Pez y Riocavado de la Sierra,
34070953015,Comunidad de Bascuñana y Viloria de Rioja,
34070953016,Monte Revenga,
34070953018,Comunidad de Canicosa de la Sierra y Casarejos,
34070953020,Comunidad de Fuente Carazo,
34070953021,"Ledanía de 09162, 09290, 09412 y 09606",
34070953022,Dehesa de San Felices,
34070953023,Comunidad de Cilleruelo de Arriba y Pineda Trasmonte,
34070953024,"Comunidad de Covarrubias, Quintanilla del Coco y Retuerta",
34070953026,Comunidad de Gete y Hacinas,
34070953027,Ledanía de Hacinas y Salas de los Infantes,
34070953028,"Ledanía de Hacinas, Salas de los Infantes y Villanueva de Carazo",
34070953029,"Comunidad de 09314, 09374, 09356 y 09126",
34070953031,Valle de las Venadas,
34070953032,"Comunidad de Palacios de la Sierra, Vilviestre del Pinar y San Leonardo de Yagüe",
34070953033,Comunidad de Quintanaortuño y Merindad de Río Ubierna,
34070953034,Comunidad de Quintanar de la Sierra y Vilviestre del Pinar,
34070953035,Comunidad de Revilla del Campo y Torrelara,
34070953036,"Ledanía de Castrillo de la Reina, Hacinas y Salas de los Infantes",
34070953039,Comunidad de Tardajos y Las Quintanillas,
34070953040,Comunidad de Tardajos y Rabé de las Calzadas,
34070953041,Comunidad de Tinieblas de la Sierra y San Millán de Lara,
34070953042,Comunidad de Vilviestre del Pinar y Palacios de la Sierra,
34070953043,Comunidad de Villoruebo y Torrelara,
34070953044,Comunidad de Vizcaínos y Jaramillo de la Fuente,
34070953045,Comunidad de Quintanilla del Agua y Tordueles y Puentedura,
34070953046,"Comunidad de Merindad de Río Ubierna, Quintanilla Vivar y Sotragero",
34070953073,Monte de la Mata,
34072453051,Comunidad de Castrotierra de la Valduerna,
34072453052,Foncabada,
34074053074,Comunidad de Sepúlveda y Riaza,
34074253075,San Bartolomé,
34081953047,Aldovera,
